architecture,seed,forgotten_domain,model,evaluation_domain,evaluation_scope,accuracy,balanced_accuracy,precision_attack,recall_attack,f1_attack,roc_auc,average_precision,log_loss,true_negative,false_positive,false_negative,true_positive,samples,attack_rate
numerical_feature_transformer,1337,NF-UNSW-NB15,scrub_r,NF-ToN-IoT,retained,0.5380472152188861,0.5861877583973775,0.8184400826446281,0.48776358319224256,0.6112450573825827,0.48684094318853577,0.7329456362209189,1.6183227609145807,1526.0,703.0,3328.0,3169.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-UNSW-NB15,scrub_r,NF-BoT-IoT,retained,0.9651817304599549,0.8716155759560495,0.99966647210873,0.9654533741343212,0.9822620949571914,0.9403039494640396,0.9999033920190008,0.12953707539827153,28.0,8.0,858.0,23978.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-UNSW-NB15,scrub_r,NF-CSE-CIC-IDS2018,retained,0.9427619495109136,0.8075628469849441,0.9624060150375939,0.619105199516324,0.753495217071376,0.8908938044042949,0.7904060926303202,0.22586551895120688,20023.0,80.0,1260.0,2048.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-UNSW-NB15,scrub_r,RETAINED_MACRO,retained_macro,0.8153302983965848,0.7551220604461237,0.9268375232636507,0.6907740522809626,0.7823341231370501,0.7726795656856235,0.8410850402900799,0.6579084517546864,21577.0,791.0,5446.0,29195.0,57009.0,0.6076408988054518
numerical_feature_transformer,1337,NF-UNSW-NB15,scrub_r@lr=0.001,NF-UNSW-NB15,forgotten,0.8511581355447526,0.7921853110540812,0.3020589001824342,0.722568578553616,0.42602462782576733,0.8753855569045186,0.390823003762005,0.4261762876409499,16700.0,2678.0,445.0,1159.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-UNSW-NB15,scrub_r@lr=0.001,NF-ToN-IoT,retained,0.3980059592023837,0.4925864254703468,0.735249621785174,0.2992150223179929,0.42533639645553,0.5158271274459904,0.7513565915588858,1.612590790406227,1529.0,700.0,4553.0,1944.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-UNSW-NB15,scrub_r@lr=0.001,NF-BoT-IoT,retained,0.9647796719202316,0.857545498469963,0.9996246559346067,0.965090996939926,0.9820543286761995,0.9799786600096634,0.9999705497127189,0.0977398944700056,27.0,9.0,867.0,23969.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-UNSW-NB15,scrub_r@lr=0.001,NF-CSE-CIC-IDS2018,retained,0.8923155781470249,0.6865121498526843,0.711900915455035,0.3996372430471584,0.5119070667957406,0.770957365817551,0.5507135888621134,0.31369211732218355,19568.0,535.0,1986.0,1322.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-UNSW-NB15,scrub_r@lr=0.001,RETAINED_MACRO,retained_macro,0.7517004030898801,0.6788813579309979,0.8155917310582718,0.5546477541016924,0.63976593064249,0.7555877177577349,0.7673469100445728,0.674674267399472,21124.0,1244.0,7406.0,27235.0,57009.0,0.6076408988054518
numerical_feature_transformer,1337,NF-UNSW-NB15,retrained,NF-UNSW-NB15,forgotten,0.5571918787532171,0.43718176434236944,0.05489287782281413,0.2955112219451372,0.09258716671549956,0.3708139696944037,0.07988500446844429,1.053080560230916,11217.0,8161.0,1130.0,474.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-UNSW-NB15,retrained,NF-ToN-IoT,retained,0.5505386202154481,0.6057753956635126,0.8362496735440063,0.49284285054640603,0.6201820646910711,0.6300053038939255,0.8388473781691321,1.012577581331247,1602.0,627.0,3295.0,3202.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-UNSW-NB15,retrained,NF-BoT-IoT,retained,0.9858475394017369,0.6600633489021313,0.9990216859611936,0.9867933644709292,0.9928698752228164,0.9870282385784077,0.9999810388028705,0.034326195131000256,12.0,24.0,328.0,24508.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-UNSW-NB15,retrained,NF-CSE-CIC-IDS2018,retained,0.8798855238990219,0.7472113536688714,0.5769230769230769,0.562273276904474,0.5695039804041642,0.9141408370230675,0.7294882186248011,0.26994316031010807,18739.0,1364.0,1448.0,1860.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-UNSW-NB15,retrained,RETAINED_MACRO,retained_macro,0.8054238945054023,0.6710166994115051,0.804064812142759,0.6806364973072698,0.7275186401060173,0.8437247931651335,0.8561055451989347,0.4389489789241185,20353.0,2015.0,5071.0,29570.0,57009.0,0.6076408988054518
numerical_feature_transformer,1337,NF-ToN-IoT,original,NF-UNSW-NB15,retained,0.9989514822228577,0.9939998993639856,0.9981108312342569,0.9881546134663342,0.9931077694235589,0.999872145933031,0.995517109950965,0.0058878632991396975,19375.0,3.0,19.0,1585.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-ToN-IoT,original,NF-ToN-IoT,forgotten,0.6376346550538621,0.6576328530136386,0.8563795682838213,0.6167461905494844,0.7170722977809592,0.7268784647336628,0.8375352654405349,0.648613628222986,1557.0,672.0,2490.0,4007.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-ToN-IoT,original,NF-BoT-IoT,retained,0.9897877130910261,0.7036425618725506,0.9991471734892787,0.9906184570784345,0.9948645369995957,0.9896263935863711,0.9999848739489641,0.021302208136073045,15.0,21.0,233.0,24603.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-ToN-IoT,original,NF-CSE-CIC-IDS2018,retained,0.9205928836871556,0.906661865816679,0.6638769509160823,0.8872430471584039,0.759477293310907,0.9551742173513781,0.8989062553761729,0.19716049636068578,18617.0,1486.0,373.0,2935.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-ToN-IoT,original,RETAINED_MACRO,retained_macro,0.9697773596670132,0.8681014423510717,0.8870449852132061,0.9553387059010575,0.9158165332446871,0.9815575856235933,0.9648027464253673,0.07478352259863284,38007.0,1510.0,625.0,29123.0,69265.0,0.4294809788493467
numerical_feature_transformer,1337,NF-ToN-IoT,rollback_repair,NF-UNSW-NB15,retained,0.9235535220665332,0.5,0.0,0.0,0.0,0.8721234604427108,0.41323232957446665,0.3799348521516569,19378.0,0.0,1604.0,0.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-ToN-IoT,rollback_repair,NF-ToN-IoT,forgotten,0.25544350217740086,0.5,0.0,0.0,0.0,0.20614777307233562,0.5817577840370257,1.0508252715198712,2229.0,0.0,6497.0,0.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-ToN-IoT,rollback_repair,NF-BoT-IoT,retained,0.0014474107430041815,0.5,0.0,0.0,0.0,0.5067968092911723,0.9978045984295831,1.2445374326840426,36.0,0.0,24836.0,0.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-ToN-IoT,rollback_repair,NF-CSE-CIC-IDS2018,retained,0.8586989022254495,0.5,0.0,0.0,0.0,0.2877342057208279,0.09315044152323791,0.5375226364497105,20103.0,0.0,3308.0,0.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-ToN-IoT,rollback_repair,RETAINED_MACRO,retained_macro,0.5945666116783289,0.5,0.0,0.0,0.0,0.555551491818237,0.5013957898424292,0.7206649737618033,39517.0,0.0,29748.0,0.0,69265.0,0.4294809788493467
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical,NF-UNSW-NB15,retained,0.9989514822228577,0.9939998993639856,0.9981108312342569,0.9881546134663342,0.9931077694235589,0.999872145933031,0.995517109950965,0.0058878632991396975,19375.0,3.0,19.0,1585.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical,NF-ToN-IoT,forgotten,0.6376346550538621,0.6576328530136386,0.8563795682838213,0.6167461905494844,0.7170722977809592,0.7268784647336628,0.8375352654405349,0.648613628222986,1557.0,672.0,2490.0,4007.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical,NF-BoT-IoT,retained,0.9897877130910261,0.7036425618725506,0.9991471734892787,0.9906184570784345,0.9948645369995957,0.9896263935863711,0.9999848739489641,0.021302208136073045,15.0,21.0,233.0,24603.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical,NF-CSE-CIC-IDS2018,retained,0.9205928836871556,0.906661865816679,0.6638769509160823,0.8872430471584039,0.759477293310907,0.9551742173513781,0.8989062553761729,0.19716049636068578,18617.0,1486.0,373.0,2935.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical,RETAINED_MACRO,retained_macro,0.9697773596670132,0.8681014423510717,0.8870449852132061,0.9553387059010575,0.9158165332446871,0.9815575856235933,0.9648027464253673,0.07478352259863284,38007.0,1510.0,625.0,29123.0,69265.0,0.4294809788493467
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=1,NF-UNSW-NB15,retained,0.9235535220665332,0.5,0.0,0.0,0.0,0.701346042083356,0.24236233640505087,0.631296513728584,19378.0,0.0,1604.0,0.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=1,NF-ToN-IoT,forgotten,0.25544350217740086,0.5,0.0,0.0,0.0,0.27155895466955693,0.6019492528088324,0.7378380629092317,2229.0,0.0,6497.0,0.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=1,NF-BoT-IoT,retained,0.0014474107430041815,0.5,0.0,0.0,0.0,0.5850786716415239,0.9971241702685406,0.7605697819516851,36.0,0.0,24836.0,0.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=1,NF-CSE-CIC-IDS2018,retained,0.8586989022254495,0.5,0.0,0.0,0.0,0.18049386199163786,0.0834486236259252,0.64593800892688,20103.0,0.0,3308.0,0.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=1,RETAINED_MACRO,retained_macro,0.5945666116783289,0.5,0.0,0.0,0.0,0.4889728585721726,0.4409783767665056,0.6792681015357163,39517.0,0.0,29748.0,0.0,69265.0,0.4294809788493467
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=2,NF-UNSW-NB15,retained,0.9235535220665332,0.5,0.0,0.0,0.0,0.8521159075940039,0.4144683902981358,0.6442549990267514,19378.0,0.0,1604.0,0.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=2,NF-ToN-IoT,forgotten,0.25544350217740086,0.5,0.0,0.0,0.0,0.23196584571282616,0.5875692861929656,0.7288238419354095,2229.0,0.0,6497.0,0.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=2,NF-BoT-IoT,retained,0.0014474107430041815,0.5,0.0,0.0,0.0,0.5476179291709169,0.99684082642268,0.7292682236741604,36.0,0.0,24836.0,0.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=2,NF-CSE-CIC-IDS2018,retained,0.8586989022254495,0.5,0.0,0.0,0.0,0.1724231528667267,0.0835506189446373,0.6664872138885107,20103.0,0.0,3308.0,0.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=2,RETAINED_MACRO,retained_macro,0.5945666116783289,0.5,0.0,0.0,0.0,0.5240523298772158,0.4982866118884844,0.6800034788631409,39517.0,0.0,29748.0,0.0,69265.0,0.4294809788493467
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=3,NF-UNSW-NB15,retained,0.3985320751120008,0.6246232262258998,0.10305563562986451,0.8915211970074813,0.1847545219638243,0.8359909327208349,0.4699651778459332,0.6955982378552197,6932.0,12446.0,174.0,1430.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=3,NF-ToN-IoT,forgotten,0.7420352968141187,0.4983069108819455,0.7439108455882353,0.996613821763891,0.851917636997566,0.17234917340805325,0.573017853327112,0.669024124860107,0.0,2229.0,22.0,6475.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=3,NF-BoT-IoT,retained,0.9985525892569959,0.5,0.9985525892569959,1.0,0.9992757704997184,0.5672746550705964,0.9970411912967034,0.5480111357675385,0.0,36.0,0.0,24836.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=3,NF-CSE-CIC-IDS2018,retained,0.14228354192473625,0.4072534834357593,0.11725239616613418,0.776602176541717,0.2037433579189468,0.16738125287177325,0.08285430883016193,0.8093192612176023,762.0,19341.0,739.0,2569.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=3,RETAINED_MACRO,retained_macro,0.5131227354312443,0.5106255698872197,0.40628687368433153,0.8893744578497328,0.4625912167941631,0.5235489468877349,0.5166202259909328,0.6843095449467868,7694.0,31823.0,913.0,28835.0,69265.0,0.4294809788493467
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=5,NF-UNSW-NB15,retained,0.922695643885235,0.5021088199616554,0.25,0.005610972568578554,0.01097560975609756,0.8008660198765137,0.18584023041917241,0.23390142907415348,19351.0,27.0,1595.0,9.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=5,NF-ToN-IoT,forgotten,0.3355489342195737,0.5537940587963676,1.0,0.10758811759273511,0.1942745969983324,0.7495479329832528,0.8989268167208273,1.3618684351376227,2229.0,0.0,5798.0,699.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=5,NF-BoT-IoT,retained,0.16170794467674493,0.5802464164921888,1.0,0.16049283298437753,0.27659426826729583,0.744159463860704,0.9995679065267328,1.4929774679744652,36.0,0.0,20850.0,3986.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=5,NF-CSE-CIC-IDS2018,retained,0.8585280423732433,0.4999005123613391,0.0,0.0,0.0,0.8901656168435098,0.5844322362669659,0.3734217578544502,20099.0,4.0,3308.0,0.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-ToN-IoT,ssd_canonical@alpha=5,RETAINED_MACRO,retained_macro,0.6476438769784078,0.5274185829383945,0.4166666666666667,0.0553679351843187,0.0958566260077978,0.8117303668602425,0.589946791070957,0.700100218301023,39486.0,31.0,25753.0,3995.0,69265.0,0.4294809788493467
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd_no_contrast,NF-UNSW-NB15,retained,0.9640167762844343,0.8976028552830948,0.7386172006745363,0.8192019950124688,0.7768253029855158,0.9750881144234057,0.8791559811290938,0.107142388189109,18913.0,465.0,290.0,1314.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd_no_contrast,NF-ToN-IoT,forgotten,0.22793949117579648,0.3993045967379913,0.363013698630137,0.04894566723102971,0.08626068086260681,0.20669394087604914,0.5878534511497515,3.0594920948884954,1671.0,558.0,6179.0,318.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd_no_contrast,NF-BoT-IoT,retained,0.7254744290768735,0.5574256008303359,0.9987812984710835,0.7259623127717829,0.8407946278679351,0.5307494944614448,0.9959949978685317,0.5287850528094855,14.0,22.0,6806.0,18030.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd_no_contrast,NF-CSE-CIC-IDS2018,retained,0.8549827004399642,0.6034035659521542,0.4752700397953383,0.25272067714631197,0.32997829090191433,0.5208418257220778,0.28934527071442645,0.5304033582005419,19180.0,923.0,2472.0,836.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd_no_contrast,RETAINED_MACRO,retained_macro,0.848157968600424,0.6861440073551949,0.7375561796469859,0.5992949949768546,0.6491994072517885,0.6755598115356428,0.7214987499040174,0.38877693306637884,38107.0,1410.0,9568.0,20180.0,69265.0,0.4294809788493467
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd_no_class_balance,NF-UNSW-NB15,retained,0.07358688399580593,0.48129675810473815,0.07379791606920945,0.9625935162094763,0.13708603391636331,0.13768512458146615,0.04215939549304336,0.694138672317855,0.0,19378.0,60.0,1544.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd_no_class_balance,NF-ToN-IoT,forgotten,0.7449002979601191,0.5006729475100942,0.7448125644846957,1.0,0.8537450722733245,0.5296281273622301,0.7207023031272612,0.6927798621066565,3.0,2226.0,0.0,6497.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd_no_class_balance,NF-BoT-IoT,retained,0.44471695078803475,0.3197620837136057,0.9973833799512767,0.44507972298276693,0.615495977059495,0.2852065102628801,0.9971478398432286,0.6929948341601262,7.0,29.0,13782.0,11054.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd_no_class_balance,NF-CSE-CIC-IDS2018,retained,0.14138652770065355,0.5000497438193304,0.14131317014823358,1.0,0.24763259347980687,0.2972720868422425,0.09605766865417939,0.6940325687380696,2.0,20101.0,0.0,3308.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd_no_class_balance,RETAINED_MACRO,retained_macro,0.2198967874948314,0.43370286187922474,0.4041648220562399,0.8025577463974144,0.3334048681518884,0.24005457389552956,0.37845496799681716,0.693722025072017,9.0,39508.0,13842.0,15906.0,69265.0,0.4294809788493467
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd,NF-UNSW-NB15,retained,0.9235535220665332,0.5,0.0,0.0,0.0,0.8500662692015961,0.6906183865627324,0.28261005358370583,19378.0,0.0,1604.0,0.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd,NF-ToN-IoT,forgotten,0.25544350217740086,0.5,0.0,0.0,0.0,0.5632681488153451,0.7167567954581888,2.765963341529311,2229.0,0.0,6497.0,0.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd,NF-BoT-IoT,retained,0.0014474107430041815,0.5,0.0,0.0,0.0,0.881434432096777,0.9993907267289505,3.5074465224716764,36.0,0.0,24836.0,0.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd,NF-CSE-CIC-IDS2018,retained,0.8586989022254495,0.5,0.0,0.0,0.0,0.8315794877661782,0.4102553195950393,0.5431952525280471,20103.0,0.0,3308.0,0.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd,RETAINED_MACRO,retained_macro,0.5945666116783289,0.5,0.0,0.0,0.0,0.8543600630215171,0.7000881442955741,1.4444172761944765,39517.0,0.0,29748.0,0.0,69265.0,0.4294809788493467
numerical_feature_transformer,1337,NF-ToN-IoT,scrub_r,NF-UNSW-NB15,retained,0.9986178629301306,0.9926756092017865,0.996219281663516,0.9856608478802993,0.9909119398307741,0.9998561561315003,0.9958707186203136,0.005556990670089679,19372.0,6.0,23.0,1581.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-ToN-IoT,scrub_r,NF-ToN-IoT,forgotten,0.8282145312858125,0.6776021413893412,0.8200563524590164,0.9855317839002616,0.8952114645228941,0.8327597173088757,0.9059840093127784,0.8704343430985891,824.0,1405.0,94.0,6403.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-ToN-IoT,scrub_r,NF-BoT-IoT,retained,0.992039240913477,0.6909012007659133,0.9991086621829673,0.9929135126429377,0.9960014540167212,0.7112502460585888,0.9990248214004024,0.026019953786834447,14.0,22.0,176.0,24660.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-ToN-IoT,scrub_r,NF-CSE-CIC-IDS2018,retained,0.9810345564051087,0.9373096524482951,0.9880708929788684,0.876360338573156,0.9288689522588914,0.955290464206074,0.9229202865777212,0.09917492137137951,20068.0,35.0,409.0,2899.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-ToN-IoT,scrub_r,RETAINED_MACRO,retained_macro,0.9905638867495722,0.8736288208053317,0.9944662789417839,0.9516448996987977,0.9719274487021289,0.8887989554653877,0.9726052755328124,0.04358395527610121,39454.0,63.0,608.0,29140.0,69265.0,0.4294809788493467
numerical_feature_transformer,1337,NF-ToN-IoT,scrub_r@lr=0.001,NF-UNSW-NB15,retained,0.9983319035363645,0.9916630397378419,0.994328922495274,0.983790523690773,0.9890316515198997,0.9991766699980362,0.9957269413544135,0.008656690358048388,19369.0,9.0,26.0,1578.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-ToN-IoT,scrub_r@lr=0.001,NF-ToN-IoT,forgotten,0.2887921155168462,0.42985460453052393,0.5940530058177117,0.14144989995382484,0.22849328692192938,0.4007485112533907,0.6855522682403757,2.648910658395101,1601.0,628.0,5578.0,919.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-ToN-IoT,scrub_r@lr=0.001,NF-BoT-IoT,retained,0.9808218076551946,0.7130218678978544,0.9991802942743555,0.9815992913512643,0.9903117700822586,0.9364732646158802,0.9998960867196275,0.05381413707337559,16.0,20.0,457.0,24379.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-ToN-IoT,scrub_r@lr=0.001,NF-CSE-CIC-IDS2018,retained,0.9566870274657212,0.855700841693092,0.9708538587848933,0.7149334945586457,0.8234679665738162,0.9440644285316352,0.8794893908674205,0.15168141663255913,20032.0,71.0,943.0,2365.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-ToN-IoT,scrub_r@lr=0.001,RETAINED_MACRO,retained_macro,0.9786135795524268,0.8534619164429295,0.9881210251848409,0.8934411032002277,0.9342704627253248,0.959904787715184,0.9583708063138205,0.07138408135466102,39417.0,100.0,1426.0,28322.0,69265.0,0.4294809788493467
numerical_feature_transformer,1337,NF-ToN-IoT,retrained,NF-UNSW-NB15,retained,0.9981889238394814,0.9890123681919157,0.9980916030534351,0.9781795511221946,0.9880352644836272,0.9999279654615141,0.9986960888443155,0.004650488299794374,19375.0,3.0,35.0,1569.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-ToN-IoT,retrained,NF-ToN-IoT,forgotten,0.8639697455878982,0.7599666906346602,0.8623089519650655,0.9726027397260274,0.9141410488245931,0.7196526774651765,0.8159857816983457,0.880710042711303,1220.0,1009.0,178.0,6319.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-ToN-IoT,retrained,NF-BoT-IoT,retained,0.99191862335156,0.6908408045668474,0.9991085538311925,0.9927927202448059,0.9959406240533172,0.8301630921064405,0.9996460266460134,0.022412853620759253,14.0,22.0,179.0,24657.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-ToN-IoT,retrained,NF-CSE-CIC-IDS2018,retained,0.9820170005552945,0.9385130904740225,0.9941800753166724,0.8778718258766627,0.932412907368759,0.9536167982171142,0.9252631253170663,0.09662861007593106,20086.0,17.0,404.0,2904.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-ToN-IoT,retrained,RETAINED_MACRO,retained_macro,0.9907081825821119,0.8727887544109286,0.9971267440671,0.9496146990812212,0.9721295986352345,0.9279026185950229,0.9745350802691317,0.041230650665494896,39475.0,42.0,618.0,29130.0,69265.0,0.4294809788493467
numerical_feature_transformer,1337,NF-BoT-IoT,original,NF-UNSW-NB15,retained,0.9989514822228577,0.9939998993639856,0.9981108312342569,0.9881546134663342,0.9931077694235589,0.999872145933031,0.995517109950965,0.0058878632991396975,19375.0,3.0,19.0,1585.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-BoT-IoT,original,NF-ToN-IoT,retained,0.6376346550538621,0.6576328530136386,0.8563795682838213,0.6167461905494844,0.7170722977809592,0.7268784647336628,0.8375352654405349,0.648613628222986,1557.0,672.0,2490.0,4007.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-BoT-IoT,original,NF-BoT-IoT,forgotten,0.9897877130910261,0.7036425618725506,0.9991471734892787,0.9906184570784345,0.9948645369995957,0.9896263935863711,0.9999848739489641,0.021302208136073045,15.0,21.0,233.0,24603.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-BoT-IoT,original,NF-CSE-CIC-IDS2018,retained,0.9205928836871556,0.906661865816679,0.6638769509160823,0.8872430471584039,0.759477293310907,0.9551742173513781,0.8989062553761729,0.19716049636068578,18617.0,1486.0,373.0,2935.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-BoT-IoT,original,RETAINED_MACRO,retained_macro,0.8523930069879584,0.8527648727314343,0.8394557834780536,0.830714617058074,0.8232191201718084,0.8939749426726906,0.9106528769225576,0.28388732929427046,39549.0,2161.0,2882.0,8527.0,53119.0,0.21478190477983397
numerical_feature_transformer,1337,NF-BoT-IoT,rollback_repair,NF-UNSW-NB15,retained,0.9235535220665332,0.5,0.0,0.0,0.0,0.10525766230002453,0.04107611598368619,0.31615517098607815,19378.0,0.0,1604.0,0.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-BoT-IoT,rollback_repair,NF-ToN-IoT,retained,0.25544350217740086,0.5,0.0,0.0,0.0,0.658648299076918,0.7777242297633045,1.362894520336581,2229.0,0.0,6497.0,0.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-BoT-IoT,rollback_repair,NF-BoT-IoT,forgotten,0.0014474107430041815,0.5,0.0,0.0,0.0,0.567247812315456,0.9986672419908706,1.77316884898469,36.0,0.0,24836.0,0.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-BoT-IoT,rollback_repair,NF-CSE-CIC-IDS2018,retained,0.8586989022254495,0.5,0.0,0.0,0.0,0.8439471350717926,0.5184116438867977,0.4062370529123491,20103.0,0.0,3308.0,0.0,23411.0,0.14130109777455044
numerical_feature_transformer,1337,NF-BoT-IoT,rollback_repair,RETAINED_MACRO,retained_macro,0.6792319754897945,0.5,0.0,0.0,0.0,0.5359510321495784,0.44573732987792947,0.6950955814116694,41710.0,0.0,11409.0,0.0,53119.0,0.21478190477983397
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical,NF-UNSW-NB15,retained,0.9989514822228577,0.9939998993639856,0.9981108312342569,0.9881546134663342,0.9931077694235589,0.999872145933031,0.995517109950965,0.0058878632991396975,19375.0,3.0,19.0,1585.0,20982.0,0.07644647793346677
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical,NF-ToN-IoT,retained,0.6376346550538621,0.6576328530136386,0.8563795682838213,0.6167461905494844,0.7170722977809592,0.7268784647336628,0.8375352654405349,0.648613628222986,1557.0,672.0,2490.0,4007.0,8726.0,0.7445564978225991
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical,NF-BoT-IoT,forgotten,0.9897877130910261,0.7036425618725506,0.9991471734892787,0.9906184570784345,0.9948645369995957,0.9896263935863711,0.9999848739489641,0.021302208136073045,15.0,21.0,233.0,24603.0,24872.0,0.9985525892569959
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical,NF-CSE-CIC-IDS2018,retained,0.9205928836871556,0.906661865816679,0.6638769509160823,0.8872430471584039,0.759477293310907,0.9551742173513781,0.8989062553761729,0.19716049636068578,18617.0,1486.0,373.0,2935.0,23411.0,0.14130109777455044
