architecture,seed,forgotten_domain,model,mia_loss_auc,mia_advantage,mia_tpr_at_fixed_fpr,member_nonmember_loss_gap,fixed_fpr,member_mean_loss,nonmember_mean_loss,samples_per_membership_group,benign_samples_per_group,attack_samples_per_group,bootstrap_repetitions,confidence_level,mia_loss_auc_ci_lower,mia_loss_auc_ci_upper,mia_advantage_ci_lower,mia_advantage_ci_upper,mia_tpr_at_fixed_fpr_ci_lower,mia_tpr_at_fixed_fpr_ci_upper,member_nonmember_loss_gap_ci_lower,member_nonmember_loss_gap_ci_upper,mia_bootstrap_unit,mia_bootstrap_status,mia_bootstrap_valid_repetitions,mia_bootstrap_invalid_class_coverage_repetitions,mia_bootstrap_member_groups,mia_bootstrap_nonmember_groups,mia_learned_auc,mia_learned_advantage,mia_learned_tpr_at_fixed_fpr,mia_learned_attack_train_rows,mia_learned_attack_test_rows,mia_learned_split_unit,mia_learned_status,mia_learned_attack_train_groups,mia_learned_attack_test_groups,mia_learned_group_overlap,mia_auc_gap_to_retrained,mia_auc_gap_to_retrained_ci_lower,mia_auc_gap_to_retrained_ci_upper,mia_gap_bootstrap_unit,mia_gap_bootstrap_status,mia_gap_bootstrap_valid_repetitions,mia_gap_bootstrap_invalid_class_coverage_repetitions,mia_gap_bootstrap_member_groups,mia_gap_bootstrap_nonmember_groups
numerical_feature_transformer,1337,NF-ToN-IoT,dc_ssd,0.4227253506280728,0.04354801741920694,0.0027504011001604402,-0.014230728149414062,0.01,2.780194044113159,2.765963315963745,8726.0,2229.0,6497.0,1000,0.95,0.3896514019450166,0.5511841674600197,0.01870827122124054,0.1436546143061616,0.0006865838685776205,0.012616147771095008,-0.04656308109518101,0.05519208810412113,conversation_group,conditional_on_both_classes_present,995,5,556,61,0.5741123980548247,0.24121112999139116,0.009452534882335568,9834,7618,conversation_group,ok,308,309,0,-0.09725433209449019,-0.19354313199961493,0.13456854290392173,conversation_group,conditional_on_both_classes_present,993.0,7.0,556.0,61.0
numerical_feature_transformer,1337,NF-ToN-IoT,scrub_r,0.33754683091605076,0.033004813201925276,0.02280540912216365,-0.15822333097457886,0.01,1.0286576747894287,0.8704343438148499,8726.0,2229.0,6497.0,1000,0.95,0.2990980074014009,0.3821765044333212,0.011687485449649577,0.0814080890592637,0.015053713727240913,0.030365436596353414,-0.5959173186587958,0.21765432822588993,conversation_group,conditional_on_both_classes_present,995,5,556,61,0.6921206427302791,0.40132008055753693,0.16302086236560207,9834,7618,conversation_group,ok,308,309,0,-0.18243285180651225,-0.24903725793039516,-0.03793639938032888,conversation_group,conditional_on_both_classes_present,993.0,7.0,556.0,61.0
numerical_feature_transformer,1337,NF-ToN-IoT,scrub_r@lr=0.001,0.7315127707737996,0.40281916112766447,0.0343800137520055,1.51970636844635,0.01,1.1292043924331665,2.6489107608795166,8726.0,2229.0,6497.0,1000,0.95,0.5213868573299366,0.7876364017433888,0.12361232467923061,0.512994018304073,0.00010238376801397182,0.0726033696449842,-0.30597708946645835,2.1216507541125753,conversation_group,conditional_on_both_classes_present,995,5,556,61,0.7315936718736946,0.4329829592807183,0.01872088895387257,9834,7618,conversation_group,ok,308,309,0,0.2115330880512366,0.12569835557690093,0.25285717520339857,conversation_group,conditional_on_both_classes_present,993.0,7.0,556.0,61.0
numerical_feature_transformer,1337,NF-ToN-IoT,retrained,0.519979682722563,0.17614027045610814,0.0275040110016044,-0.646371603012085,0.01,1.5270816087722778,0.8807100057601929,8726.0,2229.0,6497.0,1000,0.95,0.3707427330865608,0.5949581090193927,0.02857186625485253,0.3139290844854896,0.013508600499093625,0.04516777409419936,-1.5174989919071928,0.08799909346178608,conversation_group,conditional_on_both_classes_present,995,5,556,61,0.7078534019940934,0.3966996421791355,0.0836916361519176,9834,7618,conversation_group,ok,308,309,0,0.0,0.0,0.0,,,,,,
numerical_feature_transformer,1337,NF-BoT-IoT,original,0.9235797214126394,0.8053009166998805,0.8114786767636508,0.01336770411580801,0.01,0.008165779523551464,0.021533483639359474,10036.0,36.0,10000.0,1000,0.95,0.8400163067803871,0.9795528242547255,0.649417252154963,0.9401931729859118,0.592256721693772,0.9438615957263643,0.0006380056368386235,0.025445800908596224,conversation_group,ok,1000,0,45,5,0.9170493942887114,0.787028314076214,0.7863694852218728,11576,8496,conversation_group,ok,25,25,0,0.4714857372367408,0.2999525249420821,0.7408539851355244,conversation_group,ok,1000.0,0.0,45.0,5.0
numerical_feature_transformer,1337,NF-BoT-IoT,rollback_repair,0.16242832598182613,0.002291749701076126,0.004583499402152252,-0.009516119956970215,0.01,1.7792805433273315,1.7697644233703613,10036.0,36.0,10000.0,1000,0.95,0.05624112535256203,0.3229406134720776,0.00134515743324056,0.1457867455391394,0.00391842614909677,0.006988257464730742,-0.012417239310123618,-0.006089883165251326,conversation_group,ok,1000,0,45,5,0.862475345719736,0.6196685658284629,0.6037455192460384,11576,8496,conversation_group,ok,25,25,0,-0.28966565819407253,-0.5486001160703944,0.08174616319085275,conversation_group,ok,1000.0,0.0,45.0,5.0
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical,0.9235797214126394,0.8053009166998805,0.8114786767636508,0.01336770411580801,0.01,0.008165779523551464,0.021533483639359474,10036.0,36.0,10000.0,1000,0.95,0.8400163067803871,0.9795528242547255,0.649417252154963,0.9401931729859118,0.592256721693772,0.9438615957263643,0.0006380056368386235,0.025445800908596224,conversation_group,ok,1000,0,45,5,0.9170493942887114,0.787028314076214,0.7863694852218728,11576,8496,conversation_group,ok,25,25,0,0.4714857372367408,0.2999525249420821,0.7408539851355244,conversation_group,ok,1000.0,0.0,45.0,5.0
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical@alpha=1,0.7796570201002975,0.4410123555201276,0.12475089677162216,0.035618022084236145,0.01,0.015071051195263863,0.05068907514214516,10036.0,36.0,10000.0,1000,0.95,0.6510899803630819,0.921684936830031,0.27945183848133887,0.7475420802864235,0.03719400129098545,0.24403441560382755,0.01785609035615265,0.05923086307041779,conversation_group,ok,1000,0,45,5,0.6519262545181674,0.2843622015004127,0.12261155789316189,11576,8496,conversation_group,ok,25,25,0,0.32756303592439884,0.04434136320071214,0.732622164472743,conversation_group,ok,1000.0,0.0,45.0,5.0
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical@alpha=2,0.9184003549755754,0.7380430450378638,0.6078118772419291,0.014843248762190342,0.01,0.008845134638249874,0.023688383400440216,10036.0,36.0,10000.0,1000,0.95,0.8388710352205659,0.9751920939151368,0.5999985881858009,0.8879474075164265,0.43677266589673464,0.8707432571438415,0.0019506000258402486,0.02745874819910415,conversation_group,ok,1000,0,45,5,0.9161176068004145,0.7811818665657659,0.7429122241964617,11576,8496,conversation_group,ok,25,25,0,0.46630637079967674,0.29535036670175796,0.7305467518710143,conversation_group,ok,1000.0,0.0,45.0,5.0
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical@alpha=3,0.9235797214126394,0.8053009166998805,0.8114786767636508,0.01336770411580801,0.01,0.008165779523551464,0.021533483639359474,10036.0,36.0,10000.0,1000,0.95,0.8400163067803871,0.9795528242547255,0.649417252154963,0.9401931729859118,0.592256721693772,0.9438615957263643,0.0006380056368386235,0.025445800908596224,conversation_group,ok,1000,0,45,5,0.9170493942887114,0.787028314076214,0.7863694852218728,11576,8496,conversation_group,ok,25,25,0,0.4714857372367408,0.2999525249420821,0.7408539851355244,conversation_group,ok,1000.0,0.0,45.0,5.0
numerical_feature_transformer,1337,NF-BoT-IoT,ssd_canonical@alpha=5,0.9235797214126394,0.8053009166998805,0.8114786767636508,0.01336770411580801,0.01,0.008165779523551464,0.021533483639359474,10036.0,36.0,10000.0,1000,0.95,0.8400163067803871,0.9795528242547255,0.649417252154963,0.9401931729859118,0.592256721693772,0.9438615957263643,0.0006380056368386235,0.025445800908596224,conversation_group,ok,1000,0,45,5,0.9170493942887114,0.787028314076214,0.7863694852218728,11576,8496,conversation_group,ok,25,25,0,0.4714857372367408,0.2999525249420821,0.7408539851355244,conversation_group,ok,1000.0,0.0,45.0,5.0
numerical_feature_transformer,1337,NF-BoT-IoT,dc_ssd_no_contrast,0.7455646569519916,0.5825029892387406,0.0025906735751295338,0.18568962812423706,0.01,0.8840238451957703,1.0697134733200073,10036.0,36.0,10000.0,1000,0.95,0.6535227282712185,0.8586253178307606,0.3983199062237159,0.789160842118995,0.0007130753083993459,0.00839406676545779,0.0940470122214056,0.25514906014835376,conversation_group,ok,1000,0,45,5,0.6429188558421035,0.40867071676008704,0.001534825959188213,11576,8496,conversation_group,ok,25,25,0,0.29347067277609296,0.05744770865856502,0.6700026462962669,conversation_group,ok,1000.0,0.0,45.0,5.0
numerical_feature_transformer,1337,NF-BoT-IoT,dc_ssd_no_class_balance,0.9226310888612871,0.7956357114388203,0.7621562375448386,0.013927054591476917,0.01,0.008919660933315754,0.02284671552479267,10036.0,36.0,10000.0,1000,0.95,0.8397197891969845,0.9786629155394767,0.641460411116715,0.9352314243858915,0.5425570955496923,0.9287239528107042,0.0013146243496609841,0.02687194913670249,conversation_group,ok,1000,0,45,5,0.916457135571027,0.788209117341781,0.7882664291555217,11576,8496,conversation_group,ok,25,25,0,0.47053710468538845,0.29911117791234326,0.7399904560958482,conversation_group,ok,1000.0,0.0,45.0,5.0
numerical_feature_transformer,1337,NF-BoT-IoT,dc_ssd,0.8817076082897106,0.6802510960542049,0.6896173774412117,0.02378004789352417,0.01,0.3082735538482666,0.33205360174179077,10036.0,36.0,10000.0,1000,0.95,0.7968650033769474,0.9538421946039797,0.5293139032183968,0.8632215667179394,0.06439815565438155,0.863558617808611,0.016814510084705334,0.0299395470404224,conversation_group,ok,1000,0,45,5,0.8273315133389971,0.5772890496053801,0.05604607076691642,11576,8496,conversation_group,ok,25,25,0,0.429613624113812,0.2167558206329304,0.7394149083804332,conversation_group,ok,1000.0,0.0,45.0,5.0
numerical_feature_transformer,1337,NF-BoT-IoT,scrub_r,0.7766226717336917,0.5802112395376644,0.003786369071343165,0.27521276473999023,0.01,3.038850784301758,3.314063549041748,10036.0,36.0,10000.0,1000,0.95,0.6139081180492504,0.9243876369800857,0.38394190083850227,0.7996808223045395,0.0024203678757186695,0.028573010200703464,0.0021988019592860068,0.5770942896571197,conversation_group,ok,1000,0,45,5,0.6523175096697783,0.4514482219978402,0.0017244944851358829,11576,8496,conversation_group,ok,25,25,0,0.32452868755779307,0.021607867774950787,0.7456796250376393,conversation_group,ok,1000.0,0.0,45.0,5.0
numerical_feature_transformer,1337,NF-BoT-IoT,scrub_r@lr=0.001,0.9142468341551127,0.7635512156237545,0.6938023116779594,1.9454048871994019,0.01,1.2348593473434448,3.1802642345428467,10036.0,36.0,10000.0,1000,0.95,0.824157046841704,0.9730234595789472,0.6350741385963236,0.8948251433923146,0.48883487182555607,0.8725421078987343,1.419456863285292,2.4001789810051553,conversation_group,ok,1000,0,45,5,0.9055467166547674,0.7410016590694035,0.5951747902773881,11576,8496,conversation_group,ok,25,25,0,0.462152849979214,0.2925808635632176,0.738649820825295,conversation_group,ok,1000.0,0.0,45.0,5.0
numerical_feature_transformer,1337,NF-BoT-IoT,retrained,0.45209398417589863,0.28716620167397366,0.003786369071343165,-0.06302857398986816,0.01,2.5740880966186523,2.511059522628784,10036.0,36.0,10000.0,1000,0.95,0.1964555147726964,0.6263512324751858,0.026872940195761794,0.5077259580008645,0.002403588834528003,0.008133285893497863,-0.7337483216324511,0.4317998258724631,conversation_group,ok,1000,0,45,5,0.820179587867278,0.6047617116743796,0.3017865348987812,11576,8496,conversation_group,ok,25,25,0,0.0,0.0,0.0,,,,,,
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,original,0.7318231002746516,0.4157649534114818,0.08415990381725277,0.14720775187015533,0.01,0.07808102667331696,0.2252887785434723,13308.0,10000.0,3308.0,1000,0.95,0.6327473978914283,0.7941831709030666,0.2779592762284705,0.5059486014982124,0.05603186478330206,0.13720301391940312,0.0549383057756376,0.7272263751479237,conversation_group,conditional_on_both_classes_present,998,2,8535,1510,0.7193568061319572,0.39786823733690524,0.10182038999540564,12298,14318,conversation_group,ok,5022,5023,0,0.33178374800308136,0.16132752594055552,0.43530598244041463,conversation_group,conditional_on_both_classes_present,995.0,5.0,8535.0,1510.0
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,rollback_repair,0.4349886628597943,0.07138563270213405,0.04192966636609558,0.00046241283416748047,0.01,0.811519980430603,0.8119823932647705,13308.0,10000.0,3308.0,1000,0.95,0.4175936277626133,0.4482020831190175,0.0651295983303946,0.1474523604058952,9.445075847320135e-05,0.12000934612362679,-0.005859305328787028,0.005834644815265037,conversation_group,conditional_on_both_classes_present,998,2,8535,1510,0.6286912389904386,0.2400263584562176,0.06306716993328312,12298,14318,conversation_group,ok,5022,5023,0,0.03494931058822409,-0.03779615936567125,0.08481364850188569,conversation_group,conditional_on_both_classes_present,995.0,5.0,8535.0,1510.0
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,ssd_canonical,0.7318231002746516,0.4157649534114818,0.08415990381725277,0.14720775187015533,0.01,0.07808102667331696,0.2252887785434723,13308.0,10000.0,3308.0,1000,0.95,0.6327473978914283,0.7941831709030666,0.2779592762284705,0.5059486014982124,0.05603186478330206,0.13720301391940312,0.0549383057756376,0.7272263751479237,conversation_group,conditional_on_both_classes_present,998,2,8535,1510,0.7193568061319572,0.39786823733690524,0.10182038999540564,12298,14318,conversation_group,ok,5022,5023,0,0.33178374800308136,0.16132752594055552,0.43530598244041463,conversation_group,conditional_on_both_classes_present,995.0,5.0,8535.0,1510.0
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,0.7054886051983892,0.3739104298166517,0.03990081154192967,0.28477591276168823,0.01,0.17161449790000916,0.4563904106616974,13308.0,10000.0,3308.0,1000,0.95,0.6487781535018806,0.7467363733445783,0.28699444137399854,0.43859955139549656,0.027554105169891485,0.05430670796771052,-0.027657240328724873,0.6037667478299649,conversation_group,conditional_on_both_classes_present,998,2,8535,1510,0.6892679337417931,0.3406772200257944,0.031988488972420556,12298,14318,conversation_group,ok,5022,5023,0,0.30544925292681896,0.16869941800240176,0.3971789108107482,conversation_group,conditional_on_both_classes_present,995.0,5.0,8535.0,1510.0
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=2,0.7758172758854989,0.47926059513074837,0.047114517583408476,0.24308162927627563,0.01,0.1260034441947937,0.36908507347106934,13308.0,10000.0,3308.0,1000,0.95,0.6682586017606243,0.847126292566629,0.3453912350852283,0.5709197648161408,0.013685002926350305,0.2687308382666511,0.1922001690646755,0.4522713738178449,conversation_group,conditional_on_both_classes_present,998,2,8535,1510,0.7621921559561342,0.45503371289812977,0.045173924006279446,12298,14318,conversation_group,ok,5022,5023,0,0.37577792361392864,0.19438881527903212,0.48679748218007096,conversation_group,conditional_on_both_classes_present,995.0,5.0,8535.0,1510.0
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=3,0.7318231002746516,0.4157649534114818,0.08415990381725277,0.14720775187015533,0.01,0.07808102667331696,0.2252887785434723,13308.0,10000.0,3308.0,1000,0.95,0.6327473978914283,0.7941831709030666,0.2779592762284705,0.5059486014982124,0.05603186478330206,0.13720301391940312,0.0549383057756376,0.7272263751479237,conversation_group,conditional_on_both_classes_present,998,2,8535,1510,0.7193568061319572,0.39786823733690524,0.10182038999540564,12298,14318,conversation_group,ok,5022,5023,0,0.33178374800308136,0.16132752594055552,0.43530598244041463,conversation_group,conditional_on_both_classes_present,995.0,5.0,8535.0,1510.0
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=5,0.7318231002746516,0.4157649534114818,0.08415990381725277,0.14720775187015533,0.01,0.07808102667331696,0.2252887785434723,13308.0,10000.0,3308.0,1000,0.95,0.6327473978914283,0.7941831709030666,0.2779592762284705,0.5059486014982124,0.05603186478330206,0.13720301391940312,0.0549383057756376,0.7272263751479237,conversation_group,conditional_on_both_classes_present,998,2,8535,1510,0.7193568061319572,0.39786823733690524,0.10182038999540564,12298,14318,conversation_group,ok,5022,5023,0,0.33178374800308136,0.16132752594055552,0.43530598244041463,conversation_group,conditional_on_both_classes_present,995.0,5.0,8535.0,1510.0
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,0.7030000147259052,0.38683498647430126,0.06988277727682597,0.11582551151514053,0.01,0.08970019966363907,0.2055257111787796,13308.0,10000.0,3308.0,1000,0.95,0.5912488861430952,0.7734138649663409,0.2601279348343219,0.47745237634863996,0.03789156917141348,0.26468133994572607,0.0376719387832818,0.6044339889409097,conversation_group,conditional_on_both_classes_present,998,2,8535,1510,0.6888595084615989,0.3708881331792422,0.08456038123745066,12298,14318,conversation_group,ok,5022,5023,0,0.302960662454335,0.12102257045989806,0.4131512875228807,conversation_group,conditional_on_both_classes_present,995.0,5.0,8535.0,1510.0
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,0.7162104758509156,0.4100541027953111,0.026525398256687708,0.13684535026550293,0.01,0.09664562344551086,0.2334909737110138,13308.0,10000.0,3308.0,1000,0.95,0.6079771104663869,0.7855262524644945,0.2747755466662038,0.5009954040829173,0.006494210907954756,0.1310199845233589,0.07151801399449034,0.5093676352807164,conversation_group,conditional_on_both_classes_present,998,2,8535,1510,0.6957921681314487,0.38539930524730176,0.022112673186067203,12298,14318,conversation_group,ok,5022,5023,0,0.31617112357934535,0.13661132371919393,0.42730758318931816,conversation_group,conditional_on_both_classes_present,995.0,5.0,8535.0,1510.0
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,dc_ssd,0.6974625294597157,0.35993387436128654,0.058385933273219115,0.10744952410459518,0.01,0.11500019580125809,0.22244971990585327,13308.0,10000.0,3308.0,1000,0.95,0.5899742429694377,0.7735757954694202,0.2417805626020157,0.457682325720299,0.02593307443479798,0.2674904387777035,0.04627696818034991,0.47091402133516624,conversation_group,conditional_on_both_classes_present,998,2,8535,1510,0.683654881612682,0.3422057021685434,0.06870530975542831,12298,14318,conversation_group,ok,5022,5023,0,0.2974231771881454,0.11930455452371541,0.4076494583790189,conversation_group,conditional_on_both_classes_present,995.0,5.0,8535.0,1510.0
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,scrub_r,0.3635675761855551,0.039525097685602695,0.024571686203787194,-0.46258699893951416,0.01,2.061908721923828,1.599321722984314,13308.0,10000.0,3308.0,1000,0.95,0.34557779610290923,0.3880598140535953,0.031672742350100175,0.09700218985256115,0.01958229323594262,0.05883614565409775,-0.5019493297559191,-0.41242754136530946,conversation_group,conditional_on_both_classes_present,998,2,8535,1510,0.7250026767089062,0.39983787092100626,0.031058657089856667,12298,14318,conversation_group,ok,5022,5023,0,-0.03647177608601515,-0.09041854192887394,0.0008481064655813243,conversation_group,conditional_on_both_classes_present,995.0,5.0,8535.0,1510.0
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,0.3775537898698239,0.05515479410880673,0.01495341148181545,-0.43723320960998535,0.01,1.855736494064331,1.4185032844543457,13308.0,10000.0,3308.0,1000,0.95,0.3618772141287581,0.3996941668259544,0.043265726393213126,0.11770876456751152,0.01302877554932848,0.12034374855366214,-0.47073658686709746,-0.3906357223264248,conversation_group,conditional_on_both_classes_present,998,2,8535,1510,0.6978774301032337,0.32970786961494025,0.02477187165891373,12298,14318,conversation_group,ok,5022,5023,0,-0.022485562401746317,-0.08049865531876468,0.014445215981600557,conversation_group,conditional_on_both_classes_present,995.0,5.0,8535.0,1510.0
numerical_feature_transformer,1337,NF-CSE-CIC-IDS2018,retrained,0.4000393522715702,0.10519987977156597,0.028103396453261195,-0.43393373489379883,0.01,1.5619546175003052,1.1280208826065063,13308.0,10000.0,3308.0,1000,0.95,0.3522236025806568,0.4735623166266599,0.08834991201642613,0.1750867056588733,0.0039073220157051555,0.04938026711849534,-0.5675813643170646,-0.20270923481248918,conversation_group,conditional_on_both_classes_present,998,2,8535,1510,0.7744633603319913,0.5148025883260019,0.057366260245987656,12298,14318,conversation_group,ok,5022,5023,0,0.0,0.0,0.0,,,,,,
mlp,2026,NF-UNSW-NB15,original,0.48496927089887226,0.00293002412961052,0.009910375732506032,-0.0005218414589762688,0.01,0.004642616957426071,0.004120775498449802,11604.0,10000.0,1604.0,1000,0.95,0.47664555972947875,0.4936137141734147,0.00022222878843611868,0.02100315246243432,0.007570989507140454,0.011904815596620285,-0.00319512350832034,0.003622768144996325,conversation_group,ok,1000,0,271,29,0.5152933783515045,0.03115600036980526,0.010619094245829155,13152,10056,conversation_group,ok,150,150,0,-0.03263895721274773,-0.048426906263938474,-0.019919683453342534,conversation_group,ok,1000.0,0.0,271.0,29.0
mlp,2026,NF-UNSW-NB15,rollback_repair,0.4876541646184362,0.009220958290244746,0.00973802137194071,-0.006115913391113281,0.01,0.7470149397850037,0.7408990263938904,11604.0,10000.0,1604.0,1000,0.95,0.4792026857936786,0.49417991795348504,0.002887083249981525,0.01971783710278566,0.004911251388133032,0.01872759699961399,-0.010690836917448314,-0.0031768589826112748,conversation_group,ok,1000,0,271,29,0.507510401759023,0.034116846029598594,0.04388881860077711,13152,10056,conversation_group,ok,150,150,0,-0.029954063493183802,-0.04491898443955479,-0.01732560345020413,conversation_group,ok,1000.0,0.0,271.0,29.0
mlp,2026,NF-UNSW-NB15,ssd_canonical,0.48496927089887226,0.00293002412961052,0.009910375732506032,-0.0005218414589762688,0.01,0.004642616957426071,0.004120775498449802,11604.0,10000.0,1604.0,1000,0.95,0.47664555972947875,0.4936137141734147,0.00022222878843611868,0.02100315246243432,0.007570989507140454,0.011904815596620285,-0.00319512350832034,0.003622768144996325,conversation_group,ok,1000,0,271,29,0.5152933783515045,0.03115600036980526,0.010619094245829155,13152,10056,conversation_group,ok,150,150,0,-0.03263895721274773,-0.048426906263938474,-0.019919683453342534,conversation_group,ok,1000.0,0.0,271.0,29.0
mlp,2026,NF-UNSW-NB15,ssd_canonical@alpha=1,0.48774243236027087,0.0006032402619786281,0.010168907273354016,0.0003121299669146538,0.01,0.010559922084212303,0.010872052051126957,11604.0,10000.0,1604.0,1000,0.95,0.4803489591034005,0.4955914433535458,0.00048001690412471953,0.017935032455043957,0.0067808228708659615,0.012409578057465809,-0.0030696607089416707,0.004652671605191787,conversation_group,ok,1000,0,271,29,0.5103578001276409,0.025414333824216873,0.012647116024599772,13152,10056,conversation_group,ok,150,150,0,-0.029865795751349122,-0.044640831349904396,-0.01812191415973145,conversation_group,ok,1000.0,0.0,271.0,29.0
mlp,2026,NF-UNSW-NB15,ssd_canonical@alpha=2,0.4871987415398724,0.0033609100310237894,0.008790072388831437,-0.0006702477112412453,0.01,0.005586219020187855,0.0049159713089466095,11604.0,10000.0,1604.0,1000,0.95,0.47875980769658616,0.49657646604693373,0.00010662131752182733,0.023306984639836454,0.005437607224414357,0.010816450900199963,-0.0036470595401120603,0.0036967426444318857,conversation_group,ok,1000,0,271,29,0.5114265595214113,0.025664463613080696,0.013228857037118456,13152,10056,conversation_group,ok,150,150,0,-0.03040948657174758,-0.045466532198204554,-0.0184036977373187,conversation_group,ok,1000.0,0.0,271.0,29.0
mlp,2026,NF-UNSW-NB15,ssd_canonical@alpha=3,0.48553383762876523,0.0024991382281972507,0.010255084453636676,-0.0006140219047665596,0.01,0.004580949433147907,0.003966927528381348,11604.0,10000.0,1604.0,1000,0.95,0.47746321362887634,0.4941525508659549,0.00017790114603622017,0.021110450172884786,0.007655288401256447,0.011944100669976315,-0.0033371312202750405,0.003575471295714068,conversation_group,ok,1000,0,271,29,0.5160860464546564,0.0351140592736246,0.009983626449693814,13152,10056,conversation_group,ok,150,150,0,-0.032074390482854764,-0.04783909767723658,-0.019433872667044248,conversation_group,ok,1000.0,0.0,271.0,29.0
mlp,2026,NF-UNSW-NB15,ssd_canonical@alpha=5,0.48496927089887226,0.00293002412961052,0.009910375732506032,-0.0005218414589762688,0.01,0.004642616957426071,0.004120775498449802,11604.0,10000.0,1604.0,1000,0.95,0.47664555972947875,0.4936137141734147,0.00022222878843611868,0.02100315246243432,0.007570989507140454,0.011904815596620285,-0.00319512350832034,0.003622768144996325,conversation_group,ok,1000,0,271,29,0.5152933783515045,0.03115600036980526,0.010619094245829155,13152,10056,conversation_group,ok,150,150,0,-0.03263895721274773,-0.048426906263938474,-0.019919683453342534,conversation_group,ok,1000.0,0.0,271.0,29.0
mlp,2026,NF-UNSW-NB15,dc_ssd_no_contrast,0.4905511333680537,0.0021544295070665305,0.010685970355049982,0.00028002262115478516,0.01,0.019625622779130936,0.01990564540028572,11604.0,10000.0,1604.0,1000,0.95,0.48198613340836843,0.49938946646970334,0.0008299354195278234,0.017926693216389886,0.008107654221041937,0.013156924424823215,-0.0038953481258228134,0.004611846188918503,conversation_group,ok,1000,0,271,29,0.5086959204437795,0.022592441064246738,0.009470730845872969,13152,10056,conversation_group,ok,150,150,0,-0.027057094743566268,-0.03914624830996634,-0.015900152676257343,conversation_group,ok,1000.0,0.0,271.0,29.0
mlp,2026,NF-UNSW-NB15,dc_ssd_no_class_balance,0.4882839323612809,0.001723543605653223,0.01051361599448466,-8.028559386730194e-05,0.01,0.015764277428388596,0.015683991834521294,11604.0,10000.0,1604.0,1000,0.95,0.4804761484385388,0.49691231460128876,0.001066113812537767,0.017024871848749665,0.008400173679256887,0.012525600668771723,-0.004112321034329378,0.00442845416994737,conversation_group,ok,1000,0,271,29,0.5074401634973168,0.019627568772316972,0.012750825487092162,13152,10056,conversation_group,ok,150,150,0,-0.02932429575033907,-0.04321095301507492,-0.016972464504300233,conversation_group,ok,1000.0,0.0,271.0,29.0
mlp,2026,NF-UNSW-NB15,dc_ssd,0.4993585577890922,0.0066356428817648805,0.011633919338159255,-0.0011038072407245636,0.01,0.03905119001865387,0.037947382777929306,11604.0,10000.0,1604.0,1000,0.95,0.49089369274345807,0.5101345206189898,0.002010158708046632,0.025677342763282495,0.008135117078763807,0.014387725289131492,-0.006986424459624203,0.004853059905968107,conversation_group,ok,1000,0,271,29,0.4985902398989496,0.008274518419153942,0.011444072039076901,13152,10056,conversation_group,ok,150,150,0,-0.018249670322527778,-0.028785441950639062,-0.0076698341175012955,conversation_group,ok,1000.0,0.0,271.0,29.0
mlp,2026,NF-UNSW-NB15,scrub_r,0.5090125371013406,0.024215787659427807,0.0,0.2754201889038086,0.01,12.025494575500488,12.300914764404297,11604.0,10000.0,1604.0,1000,0.95,0.5000974694287218,0.5190672132619579,0.012709452784447307,0.04200417641285401,0.0,0.0,-0.08344910291258127,0.6242567185883264,conversation_group,ok,1000,0,271,29,0.501150717929504,0.02257919838210748,0.006262271916142542,13152,10056,conversation_group,ok,150,150,0,-0.00859569101027935,-0.021230700301561878,0.002499926861110616,conversation_group,ok,1000.0,0.0,271.0,29.0
mlp,2026,NF-UNSW-NB15,scrub_r@lr=0.001,0.5137338271484794,0.03559117545673906,0.01120303343674595,0.40167903900146484,0.01,14.72060775756836,15.122286796569824,11604.0,10000.0,1604.0,1000,0.95,0.5051697870064142,0.523281164233443,0.026870703578949943,0.0519819863576553,0.0,0.035038257117403236,0.05065199554746538,0.7634731424409628,conversation_group,ok,1000,0,271,29,0.5087309648770095,0.03262895367832521,0.0,13152,10056,conversation_group,ok,150,150,0,-0.003874400963140623,-0.016321092735724005,0.006740865477104199,conversation_group,ok,1000.0,0.0,271.0,29.0
