architecture,seed,forgotten_domain,candidate_model,evaluation_domain,evaluation_scope,prediction_agreement,mean_abs_attack_probability_gap,root_mean_square_probability_gap,mean_jensen_shannon_divergence,linear_cka_to_retrained,f1_gap_to_retrained,roc_auc_gap_to_retrained,log_loss_gap_to_retrained
mlp,2026,NF-BoT-IoT,dc_ssd_no_contrast,NF-CSE-CIC-IDS2018,retained,0.9234975011746615,0.09946518096050846,0.1648220624094017,0.022194344685502673,0.8534766606772317,-0.14037689394523,-0.17893586391630867,0.18659635728962104
mlp,2026,NF-BoT-IoT,dc_ssd_no_class_balance,NF-UNSW-NB15,retained,0.9997140406062339,0.000590871262061613,0.00794301210861347,7.852628954359918e-05,0.9835724736114502,-0.0018645034392058557,-1.8113195697888607e-05,0.000576675028295716
mlp,2026,NF-BoT-IoT,dc_ssd_no_class_balance,NF-ToN-IoT,retained,0.974902589961036,0.035703382352910325,0.06234207037283897,0.003647963992771782,0.9758832786931794,0.003881137007599067,-0.030170600877113984,0.298105905115144
mlp,2026,NF-BoT-IoT,dc_ssd_no_class_balance,NF-BoT-IoT,forgotten,0.024807011900932777,0.8470404711130265,0.8616703842031326,0.4979756125161539,0.6541253905979251,0.9670858043537308,0.7876917020096277,-2.8628039152806206
mlp,2026,NF-BoT-IoT,dc_ssd_no_class_balance,NF-CSE-CIC-IDS2018,retained,0.9899192687198326,0.016048546842901214,0.05008213357158941,0.0022834128388582436,0.9489275205431311,-0.011353173542427708,-0.007218868775022758,0.027804475709171272
mlp,2026,NF-BoT-IoT,dc_ssd,NF-UNSW-NB15,retained,0.9402821466018492,0.05707767064385158,0.21820819227824176,0.03204221844092277,0.7822635462006183,-0.6344535299735353,-0.00489680433038564,0.15822301699109403
mlp,2026,NF-BoT-IoT,dc_ssd,NF-ToN-IoT,retained,0.8301627320650928,0.14199357602546156,0.204556702216893,0.028476727082991028,0.9398053945964854,-0.1313433023965883,-0.14305335941017894,0.699509957479632
mlp,2026,NF-BoT-IoT,dc_ssd,NF-BoT-IoT,forgotten,0.31368607269218396,0.402449033226713,0.5031989227961985,0.15019981721839626,0.8846551292659897,0.7871108658793887,0.3999290903885042,-1.2291002810943568
mlp,2026,NF-BoT-IoT,dc_ssd,NF-CSE-CIC-IDS2018,retained,0.9396864721712016,0.13623575921175998,0.1815585130711822,0.03497814280991571,0.8065816266563665,-0.10652107318816528,-0.15641369558623153,0.15926639668321524
mlp,2026,NF-BoT-IoT,scrub_r,NF-UNSW-NB15,retained,0.9943761319226003,0.015223771638320779,0.07045048885060894,0.005499008802501774,0.76236636824005,-0.035629636766547845,-0.0003740390997941656,0.02010511275082567
mlp,2026,NF-BoT-IoT,scrub_r,NF-ToN-IoT,retained,0.9111849644739858,0.1112115080066822,0.18275992390705995,0.025775919621692074,0.866335565763984,-0.04431064022375253,-0.14190115560807215,0.4755351460483306
mlp,2026,NF-BoT-IoT,scrub_r,NF-BoT-IoT,forgotten,0.7381794789321325,0.24868698405745865,0.33898865616422763,0.06788728986858487,0.8893414448950195,0.4008176075887313,0.1378174155795351,-0.760960848330134
mlp,2026,NF-BoT-IoT,scrub_r,NF-CSE-CIC-IDS2018,retained,0.9829140147793772,0.04610856292534875,0.07791346985614821,0.008213707508578376,0.7151042715204763,-0.01997236138761871,-0.1450306691397827,0.07256808044271607
mlp,2026,NF-BoT-IoT,scrub_r@lr=0.001,NF-UNSW-NB15,retained,0.9928510151558478,0.013452678843594053,0.07236392679778336,0.0050127781733604266,0.7131471941170963,-0.046475856697819395,-0.0003317964249248684,0.018972625435905353
mlp,2026,NF-BoT-IoT,scrub_r@lr=0.001,NF-ToN-IoT,retained,0.9068301627320651,0.11495170275794975,0.17857935401715302,0.02305297215625997,0.8010791951452595,-0.0560480514044025,-0.15907113978063392,0.2875388056902972
mlp,2026,NF-BoT-IoT,scrub_r@lr=0.001,NF-BoT-IoT,forgotten,0.5834673528465745,0.26220770510476243,0.32845970246704365,0.0644989795369052,0.7185568348225355,0.5700313236497637,0.16254182996009373,-1.2942237174643645
mlp,2026,NF-BoT-IoT,scrub_r@lr=0.001,NF-CSE-CIC-IDS2018,retained,0.9853060527102644,0.04316379984541328,0.0784034434430921,0.00702637489229641,0.7202873004515286,-0.006753467071380137,-0.12919524755850786,0.06547065264552493
mlp,2026,NF-CSE-CIC-IDS2018,original,NF-UNSW-NB15,retained,0.9993327614145459,0.0010834075782200636,0.01704250127410384,0.0002875267312326485,0.9529433557847887,-0.002499947756509746,-2.914841083900832e-05,0.0006519738319227825
mlp,2026,NF-CSE-CIC-IDS2018,original,NF-ToN-IoT,retained,0.7165940866376347,0.21675920504930404,0.3216965892580537,0.07596839554604135,0.7681881997627727,-0.1931643015757709,-0.1691878979517275,1.0776609607573604
mlp,2026,NF-CSE-CIC-IDS2018,original,NF-BoT-IoT,retained,0.9910743004181409,0.00645330341923507,0.05724153954343202,0.00209142876672128,0.6073265110270516,-0.0011006106042269481,0.004979331078541871,0.007389738806786245
mlp,2026,NF-CSE-CIC-IDS2018,original,NF-CSE-CIC-IDS2018,forgotten,0.5543975054461577,0.3566418958231294,0.4863775941614943,0.15454978698245828,0.8099735532917648,0.2974644522612638,0.16882332739715733,-0.7671670999591516
mlp,2026,NF-CSE-CIC-IDS2018,rollback_repair,NF-UNSW-NB15,retained,0.07692307692307693,0.9233255420165019,0.9604949334111837,0.6391535695637801,0.24855621061683966,-0.8529930788125789,-0.1568624785698054,23.235572613885477
mlp,2026,NF-CSE-CIC-IDS2018,rollback_repair,NF-ToN-IoT,retained,0.7655283062113225,0.37565656548475146,0.45814838626106885,0.1780651601646109,0.3546225868432339,-0.02886986286806914,-0.2884023222782949,5.956284205416354
mlp,2026,NF-CSE-CIC-IDS2018,rollback_repair,NF-BoT-IoT,retained,0.9926825345770344,0.00723220314708248,0.060754684377470426,0.0032195199651551642,0.4473124614950574,0.0034755847387040184,0.003889403375029077,0.022814139042750738
mlp,2026,NF-CSE-CIC-IDS2018,rollback_repair,NF-CSE-CIC-IDS2018,forgotten,0.571440775703729,0.5017755764554926,0.6350967989052274,0.29195978484502333,0.5632046415512397,-0.04232960793586779,0.13234668693231066,20.45521278997554
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical,NF-UNSW-NB15,retained,0.9993327614145459,0.0010834075782200636,0.01704250127410384,0.0002875267312326485,0.9529433557847887,-0.002499947756509746,-2.914841083900832e-05,0.0006519738319227825
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical,NF-ToN-IoT,retained,0.7165940866376347,0.21675920504930404,0.3216965892580537,0.07596839554604135,0.7681881997627727,-0.1931643015757709,-0.1691878979517275,1.0776609607573604
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical,NF-BoT-IoT,retained,0.9910743004181409,0.00645330341923507,0.05724153954343202,0.00209142876672128,0.6073265110270516,-0.0011006106042269481,0.004979331078541871,0.007389738806786245
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical,NF-CSE-CIC-IDS2018,forgotten,0.5543975054461577,0.3566418958231294,0.4863775941614943,0.15454978698245828,0.8099735532917648,0.2974644522612638,0.16882332739715733,-0.7671670999591516
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,NF-UNSW-NB15,retained,0.9873224668763703,0.05414995857626528,0.11148394924606211,0.020534821203673122,0.830947031996805,-0.08538941346492246,-0.008358001167995455,0.0678539351705269
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,NF-ToN-IoT,retained,0.8600733440293377,0.1463015540976024,0.1939289561854534,0.024959091165690526,0.7747256312754393,0.024320873983608604,0.02176464369481912,-0.03806359575930501
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,NF-BoT-IoT,retained,0.9964216789964618,0.08526822286281135,0.12510457605770856,0.03056980017036872,0.6722903173986546,-6.289813904225561e-05,-0.20807497181510703,0.09053077843238458
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,NF-CSE-CIC-IDS2018,forgotten,0.79039767630601,0.1637456328103957,0.2427865864950251,0.03950669729185785,0.7324958942075324,0.1053633350428872,0.18714378207371096,-0.5913364691804944
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=2,NF-UNSW-NB15,retained,0.9992851015155848,0.0016299334153650328,0.018750013764552816,0.00041873083466491333,0.9501706906513556,-0.0028040174485084446,-8.802434001708992e-05,0.0015766341126056327
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=2,NF-ToN-IoT,retained,0.7272518909007564,0.19980145003717822,0.29980014116075626,0.06094857394472958,0.800473498842435,-0.1902454875944678,-0.11595930702875401,0.6833191820880484
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=2,NF-BoT-IoT,retained,0.9911949179800579,0.00671996848414854,0.056050750403601246,0.0020803961603302586,0.6876517955359911,-0.001120948875785066,0.001184436570569547,0.007768392692382879
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=2,NF-CSE-CIC-IDS2018,forgotten,0.5519200375891675,0.3603236888014693,0.4898068418221349,0.15650708996560117,0.8123586229218127,0.31353795941002444,0.15488375735578463,-0.7533380053438103
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=3,NF-UNSW-NB15,retained,0.9993327614145459,0.0010835303700601553,0.017044255176645186,0.00028760359596085504,0.9531263201422963,-0.002499947756509746,-2.911623820012199e-05,0.000653479795829076
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=3,NF-ToN-IoT,retained,0.7165940866376347,0.21682714236906941,0.3218674967639004,0.07614697172356703,0.7672722888995612,-0.1931643015757709,-0.17088623503148404,1.087760941507969
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=3,NF-BoT-IoT,retained,0.9910743004181409,0.006454645743403895,0.05722251267450249,0.0020907498201025864,0.6073904990442226,-0.0011006106042269481,0.004931237808915467,0.007375986099079263
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=3,NF-CSE-CIC-IDS2018,forgotten,0.5544402204092094,0.35666396768566416,0.4864157266161231,0.15460575307498825,0.8101956544707841,0.29769014196926674,0.16898946844548646,-0.766843450467033
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=5,NF-UNSW-NB15,retained,0.9993327614145459,0.0010834075782200636,0.01704250127410384,0.0002875267312326485,0.9529433557847887,-0.002499947756509746,-2.914841083900832e-05,0.0006519738319227825
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=5,NF-ToN-IoT,retained,0.7165940866376347,0.21675920504930404,0.3216965892580537,0.07596839554604135,0.7681881997627727,-0.1931643015757709,-0.1691878979517275,1.0776609607573604
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=5,NF-BoT-IoT,retained,0.9910743004181409,0.00645330341923507,0.05724153954343202,0.00209142876672128,0.6073265110270516,-0.0011006106042269481,0.004979331078541871,0.007389738806786245
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=5,NF-CSE-CIC-IDS2018,forgotten,0.5543975054461577,0.3566418958231294,0.4863775941614943,0.15454978698245828,0.8099735532917648,0.2974644522612638,0.16882332739715733,-0.7671670999591516
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,NF-UNSW-NB15,retained,0.9993327614145459,0.001092516896332474,0.015271414371198923,0.0002463671697202992,0.9594904970038389,-0.0012468731544267309,-2.4998140421561565e-05,0.0006695316445323738
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,NF-ToN-IoT,retained,0.7320650928260372,0.18971485997795512,0.27886685457004046,0.05062462544646061,0.7831405628278407,-0.18826523690891572,-0.09228675304673517,0.5412530965848479
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,NF-BoT-IoT,retained,0.992159858475394,0.0051553282612927095,0.043445977466636115,0.0012405392512370896,0.6512882694111183,-0.0006330573764876668,0.001995311465435301,0.0037092498566570833
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,NF-CSE-CIC-IDS2018,forgotten,0.5491862799538678,0.36352468359220774,0.49330123965025113,0.156964077591717,0.8102339486789929,0.3357873288038507,0.15636568107138193,-0.7902314997343655
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,NF-UNSW-NB15,retained,0.9994757411114289,0.0016808252927513858,0.01492314937486076,0.00040476645272353654,0.9378465442443887,-0.0009267568776918367,-3.603335556257026e-05,0.001638716796425031
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,NF-ToN-IoT,retained,0.7545267018106807,0.09949001776797942,0.13587579131313665,0.012204500359234345,0.7683211423718892,-0.15094488805940254,0.006085943797230375,0.04326461119303299
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,NF-BoT-IoT,retained,0.9923206818912834,0.010108242130559952,0.05094024262591503,0.00293704960744135,0.6621920692184224,-0.000997039339159289,-0.05758218356865474,0.01099412863091593
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,NF-CSE-CIC-IDS2018,forgotten,0.5626414933151083,0.33758205050631623,0.4622749663932543,0.1357529903193177,0.825056237699438,0.31575302441315883,0.1686189160887932,-0.8098604317771323
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd,NF-UNSW-NB15,retained,0.9993327614145459,0.004111669925176915,0.023449008073490884,0.0012509441192031928,0.8864723560588899,-0.002490654248954116,-0.00016964632489380183,0.004258060740082292
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd,NF-ToN-IoT,retained,0.7177400870960349,0.18967180784604143,0.2677424568561071,0.04469760217729502,0.7981872433689583,-0.20570336396774436,-0.06556875855253763,0.42400551806563264
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd,NF-BoT-IoT,retained,0.9918382116436153,0.005800657198874371,0.04894420373733641,0.001503797183456707,0.6765360400765994,-0.0006736969134683024,-0.005842773035557691,0.005951648984738114
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd,NF-CSE-CIC-IDS2018,forgotten,0.5443167741659903,0.35987499638076836,0.48670417716588255,0.15120647995169417,0.8072839118061776,0.3460299320115399,0.17524318983354226,-0.8326836380917942
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r,NF-UNSW-NB15,retained,0.9857973501096178,0.020969364944725937,0.1039780256781447,0.009459271161079637,0.6217453456876489,-0.09809964003673877,-0.003615175087361755,0.038131673321188206
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r,NF-ToN-IoT,retained,0.7063946825578731,0.17578826812514728,0.21650532391205876,0.03116261938570215,0.6267656462004108,-0.2081031473243884,-0.18996147098433047,0.2058100850756706
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r,NF-BoT-IoT,retained,0.9938485043422323,0.025191113742624987,0.05079632705700736,0.00771070998034946,0.4172740016629734,-0.00026402061932295773,-0.03323804155258492,0.02297735160434304
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r,NF-CSE-CIC-IDS2018,forgotten,0.7236341890564265,0.22587488103080153,0.2749959189476022,0.052224027996731225,0.719026563790347,0.11327637042997923,0.10383926797548848,-0.4941543033808674
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,NF-UNSW-NB15,retained,0.9909446191974073,0.01309465084787909,0.0799334508472662,0.005643268692338698,0.7078335889248846,-0.05892783592948425,-0.0008358773311329948,0.021392440884968455
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,NF-ToN-IoT,retained,0.7733211093284438,0.13277464349268858,0.19057120430276625,0.024959173794982248,0.3998085086541572,-0.11980589155359544,-0.15448048528178082,0.12197728162748506
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,NF-BoT-IoT,retained,0.9965825024123512,0.025148939475910157,0.041224996837339725,0.0076490108518738175,0.45675811067930455,0.0011137057612641277,-0.05577588983733284,0.023182499410120724
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,NF-CSE-CIC-IDS2018,forgotten,0.715390201187476,0.1884383519734705,0.2665925316309473,0.04282081228479012,0.5658956091084708,0.20393898134343935,0.19979726837259681,-0.5766673456059511
numerical_feature_transformer,2026,NF-UNSW-NB15,original,NF-UNSW-NB15,forgotten,0.7526927842912973,0.2516827350112555,0.40591126286121093,0.12333456134420975,0.1524225057792009,0.6733962784050402,0.174121555050345,-0.5021755129659887
numerical_feature_transformer,2026,NF-UNSW-NB15,original,NF-ToN-IoT,retained,0.6513866605546642,0.2587931896257875,0.36352482774161626,0.08992014927027,0.4376641661462828,0.22688047969474212,0.28296305165658464,-1.007567233636783
numerical_feature_transformer,2026,NF-UNSW-NB15,original,NF-BoT-IoT,retained,0.9925217111611451,0.011485533557180305,0.05178390393532702,0.00288412553790831,0.6732014612403984,0.002803589509804749,-0.043939353268552694,-0.006953425887389682
numerical_feature_transformer,2026,NF-UNSW-NB15,original,NF-CSE-CIC-IDS2018,retained,0.9281961471103327,0.06986238265672132,0.16989942564506252,0.019760001423818598,0.7790456410491872,0.1616015789607892,0.10629936149266606,-0.09773517047128191
numerical_feature_transformer,2026,NF-UNSW-NB15,rollback_repair,NF-UNSW-NB15,forgotten,0.28267086073777525,0.4174147631355144,0.4547591502078323,0.14299145983528022,0.23404732050755955,-0.17196643827080227,0.10900241269053601,0.3435616050587684
numerical_feature_transformer,2026,NF-UNSW-NB15,rollback_repair,NF-ToN-IoT,retained,0.5222324088929635,0.31849949786732445,0.37396104635119604,0.09483915619534085,0.22911132163939754,0.19535355694637113,-0.026092520321868484,-0.8933206374688759
numerical_feature_transformer,2026,NF-UNSW-NB15,rollback_repair,NF-BoT-IoT,retained,0.9877774203924091,0.40804291713512203,0.40990954883127967,0.16464286075736306,0.5059707569422071,0.005469600958790566,-0.36509726024945865,0.5081362112814168
numerical_feature_transformer,2026,NF-UNSW-NB15,rollback_repair,NF-CSE-CIC-IDS2018,retained,0.09320404937849729,0.4695426089561413,0.487411507888318,0.1632494341725445,0.6148159529016692,-0.4405462340266516,-0.2694202021018598,0.5692318846901954
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical,NF-UNSW-NB15,forgotten,0.7526927842912973,0.2516827350112555,0.40591126286121093,0.12333456134420975,0.1524225057792009,0.6733962784050402,0.174121555050345,-0.5021755129659887
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical,NF-ToN-IoT,retained,0.6513866605546642,0.2587931896257875,0.36352482774161626,0.08992014927027,0.4376641661462828,0.22688047969474212,0.28296305165658464,-1.007567233636783
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical,NF-BoT-IoT,retained,0.9925217111611451,0.011485533557180305,0.05178390393532702,0.00288412553790831,0.6732014612403984,0.002803589509804749,-0.043939353268552694,-0.006953425887389682
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical,NF-CSE-CIC-IDS2018,retained,0.9281961471103327,0.06986238265672132,0.16989942564506252,0.019760001423818598,0.7790456410491872,0.1616015789607892,0.10629936149266606,-0.09773517047128191
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical@alpha=1,NF-UNSW-NB15,forgotten,0.7540749213611667,0.24933218274691657,0.40378450979621794,0.12184476266262534,0.14147280145543917,0.6819374419946321,0.1741374161613204,-0.5021665606155779
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical@alpha=1,NF-ToN-IoT,retained,0.7321796928718771,0.23679634628381602,0.3297623188430692,0.07750378316928627,0.46428246226169867,0.12991869482627127,0.2577434192804452,-0.9442254486186173
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical@alpha=1,NF-BoT-IoT,retained,0.992401093599228,0.014133495925419475,0.05025203855075543,0.003570218037863255,0.6617842282895514,0.0028652714225386733,-0.04530609688445064,-0.002552390529648868
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical@alpha=1,NF-CSE-CIC-IDS2018,retained,0.9116227414463286,0.11113545280268053,0.18380591093823714,0.027867493703642634,0.7914292204619714,0.019046297442282922,0.08781149510492559,-0.011284215777317641
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical@alpha=2,NF-UNSW-NB15,forgotten,0.7539319416642837,0.2510680705983925,0.40552126307132885,0.12323758577989831,0.14994845789355946,0.6828775742332701,0.17412509404062337,-0.5039463056658998
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical@alpha=2,NF-ToN-IoT,retained,0.662502865001146,0.24772465798653592,0.35101851424694724,0.08498243575495207,0.4498254959886743,0.20760432680018992,0.277878398236464,-0.9760484246742395
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical@alpha=2,NF-BoT-IoT,retained,0.9926423287230621,0.01194086332324756,0.04902019541404006,0.0029261269084893513,0.6741802018877021,0.0027428405698670666,-0.02985249906050369,-0.005180588846402649
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical@alpha=2,NF-CSE-CIC-IDS2018,retained,0.9141429242663706,0.07029220925314592,0.1647444803285265,0.01815737523817993,0.8189993229333172,0.1267667259116122,0.1072301934637585,-0.08135351641512756
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical@alpha=3,NF-UNSW-NB15,forgotten,0.7533123629777905,0.2514642153956011,0.40561903654202336,0.12320241528434837,0.15216927004330483,0.6775267556965101,0.17412165156826165,-0.5026894404009594
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical@alpha=3,NF-ToN-IoT,retained,0.6517304606921843,0.2588036305188112,0.36351525678694,0.08993265399380221,0.43797178248403085,0.22722325087717965,0.2832437485555158,-1.0077983239006327
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical@alpha=3,NF-BoT-IoT,retained,0.9927629462849791,0.011395527647437637,0.05162697290760922,0.0028627812148274033,0.6728495839179365,0.0026820842735550965,-0.044446010271827485,-0.0068843782626058884
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical@alpha=3,NF-CSE-CIC-IDS2018,retained,0.9281961471103327,0.06977975747684632,0.16958267257206558,0.019699512542736775,0.7791074968412385,0.1616015789607892,0.10630341408012345,-0.09763778121254996
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical@alpha=5,NF-UNSW-NB15,forgotten,0.7526927842912973,0.2516827350112555,0.40591126286121093,0.12333456134420975,0.1524225057792009,0.6733962784050402,0.174121555050345,-0.5021755129659887
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical@alpha=5,NF-ToN-IoT,retained,0.6513866605546642,0.2587931896257875,0.36352482774161626,0.08992014927027,0.4376641661462828,0.22688047969474212,0.28296305165658464,-1.007567233636783
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical@alpha=5,NF-BoT-IoT,retained,0.9925217111611451,0.011485533557180305,0.05178390393532702,0.00288412553790831,0.6732014612403984,0.002803589509804749,-0.043939353268552694,-0.006953425887389682
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical@alpha=5,NF-CSE-CIC-IDS2018,retained,0.9281961471103327,0.06986238265672132,0.16989942564506252,0.019760001423818598,0.7790456410491872,0.1616015789607892,0.10629936149266606,-0.09773517047128191
numerical_feature_transformer,2026,NF-UNSW-NB15,dc_ssd_no_contrast,NF-UNSW-NB15,forgotten,0.7533600228767515,0.24858107722555925,0.40188525967919825,0.12068309452583593,0.14976311362282216,0.6663286220985654,0.1741330728550694,-0.4972503497965849
numerical_feature_transformer,2026,NF-UNSW-NB15,dc_ssd_no_contrast,NF-ToN-IoT,retained,0.7721751088700436,0.22888491360368088,0.31869823115274737,0.07350805929804895,0.47371608249417313,0.1149015221791978,0.24925373639336457,-0.945087774642735
numerical_feature_transformer,2026,NF-UNSW-NB15,dc_ssd_no_contrast,NF-BoT-IoT,retained,0.9937680926342876,0.011847917015401641,0.05193218236724401,0.003045145936365782,0.6566796883470539,0.0022564251082393127,-0.07335230221363243,-0.00503988845359608
numerical_feature_transformer,2026,NF-UNSW-NB15,dc_ssd_no_contrast,NF-CSE-CIC-IDS2018,retained,0.9303746102259621,0.06048633855081669,0.13398902357440504,0.013295119041817804,0.8165853644019195,0.14609385220742888,0.10329782274250143,-0.08585535082434476
numerical_feature_transformer,2026,NF-UNSW-NB15,dc_ssd_no_class_balance,NF-UNSW-NB15,forgotten,0.7525498045944142,0.2514486641060779,0.4057401335256451,0.12302111837807549,0.14191808630359593,0.672438281816152,0.17412872954881864,-0.501164517974201
numerical_feature_transformer,2026,NF-UNSW-NB15,dc_ssd_no_class_balance,NF-ToN-IoT,retained,0.7899381159752464,0.22567584728573867,0.31397426117286364,0.07165918469750436,0.49132500405329416,0.09206040177699548,0.2582340691735213,-0.9172199706477209
numerical_feature_transformer,2026,NF-UNSW-NB15,dc_ssd_no_class_balance,NF-BoT-IoT,retained,0.9929639755548408,0.011935666844560863,0.04944393531773125,0.002977897904192303,0.6703117634723338,0.002580807428573473,-0.02540219394785337,-0.004197475832870102
numerical_feature_transformer,2026,NF-UNSW-NB15,dc_ssd_no_class_balance,NF-CSE-CIC-IDS2018,retained,0.9154243731579172,0.0760001795120614,0.1490351975304926,0.016899817645035956,0.8269086532563121,0.11825563776455983,0.10078493280764889,-0.06298207803691641
numerical_feature_transformer,2026,NF-UNSW-NB15,dc_ssd,NF-UNSW-NB15,forgotten,0.7543132208559717,0.24867818084423612,0.40255994370637715,0.12100193776216978,0.15316134131542805,0.6803666328099242,0.1741536633439622,-0.5012562846710641
numerical_feature_transformer,2026,NF-UNSW-NB15,dc_ssd,NF-ToN-IoT,retained,0.7689663075865231,0.2354601910540274,0.3220390907000284,0.07495455774955737,0.5307940869895451,0.12125271493731049,0.25407820139646875,-0.9342091354673338
numerical_feature_transformer,2026,NF-UNSW-NB15,dc_ssd,NF-BoT-IoT,retained,0.9939691219041492,0.011505375498332908,0.04982175860689816,0.0029090548317602274,0.5964574883304065,0.001911521244027492,-0.030890418925931695,-0.003776467342236932
numerical_feature_transformer,2026,NF-UNSW-NB15,dc_ssd,NF-CSE-CIC-IDS2018,retained,0.8941523215582419,0.14123165595398451,0.22452752962023037,0.0409032520147489,0.806465708523594,0.022939293623260748,0.08583486248961736,0.024905237297366545
numerical_feature_transformer,2026,NF-UNSW-NB15,scrub_r,NF-UNSW-NB15,forgotten,0.7343437231913068,0.20755341398037003,0.33650047531101396,0.07551743079151307,0.5300996997778762,-0.06826455407486243,-0.15686987827675114,-0.20017023884864343
numerical_feature_transformer,2026,NF-UNSW-NB15,scrub_r,NF-ToN-IoT,retained,0.8967453586981434,0.13396928949012935,0.19833713691553062,0.028360315134003385,0.7146262770477471,0.016415680063468385,0.14671374364521894,-0.21462089579419796
numerical_feature_transformer,2026,NF-UNSW-NB15,scrub_r,NF-BoT-IoT,retained,0.9926423287230621,0.017039343905135347,0.054549194982492555,0.004959760227966665,0.3902556425912137,-0.0008782480024974726,-0.018593081727241834,0.018098389794015672
numerical_feature_transformer,2026,NF-UNSW-NB15,scrub_r,NF-CSE-CIC-IDS2018,retained,0.9760369057280766,0.0693321950487159,0.11853674560389366,0.012226814679735727,0.5157238935555135,-0.04148700444791742,0.04213480442709161,-0.03205530226160849
numerical_feature_transformer,2026,NF-UNSW-NB15,scrub_r@lr=0.001,NF-UNSW-NB15,forgotten,0.7688494900390811,0.23055651167101485,0.34992164676457416,0.08069338501976285,0.196783340412306,-0.1044845436652807,-0.43834771686224633,-0.19109419476950085
numerical_feature_transformer,2026,NF-UNSW-NB15,scrub_r@lr=0.001,NF-ToN-IoT,retained,0.8974329589731835,0.15296431895884685,0.2094290818824695,0.034766440107006906,0.2442594137611372,0.0014178602883532232,0.23331761016386554,-0.633136292122106
